,open,high,low,close,volume
2023-06-30 11:09:00,159.9600,159.9600,159.9600,159.9600,440
2023-06-30 11:08:00,159.8500,159.8700,159.7900,159.8700,1456
2023-06-30 11:07:00,159.9400,159.9900,159.9100,159.9100,1604
2023-06-30 11:06:00,159.8700,159.8950,159.8700,159.8950,756
2023-06-30 11:05:00,159.8750,159.8750,159.8750,159.8750,337
2023-06-30 11:04:00,159.8100,159.9100,159.8100,159.9100,2523
2023-06-30 11:03:00,159.8850,159.8850,159.8850,159.8850,116
2023-06-30 11:02:00,159.9900,159.9900,159.8800,159.8850,1606
2023-06-30 11:01:00,159.9800,159.9900,159.9800,159.9900,670
2023-06-30 11:00:00,159.9700,159.9700,159.9700,159.9700,267
2023-06-30 10:59:00,159.8700,159.8700,159.8650,159.8700,910
2023-06-30 10:58:00,159.9100,159.9100,159.8600,159.8700,1754
2023-06-30 10:57:00,160.0000,160.0000,159.8600,159.8600,4952
2023-06-30 10:56:00,159.9700,159.9800,159.8900,159.9500,5031
2023-06-30 10:55:00,159.9800,160.0200,159.9800,160.0000,4215
2023-06-30 10:54:00,159.8600,159.8600,159.8600,159.8600,403
2023-06-30 10:53:00,159.9700,160.0000,159.9000,159.9000,2721
2023-06-30 10:52:00,160.0350,160.0350,159.9700,160.0100,1949
2023-06-30 10:51:00,160.0000,160.0400,159.9800,160.0400,5989
2023-06-30 10:50:00,159.9000,159.9000,159.9000,159.9000,833
2023-06-30 10:49:00,159.9000,160.0000,159.8800,160.0000,5339
2023-06-30 10:48:00,159.9400,160.0000,159.8800,160.0000,2987
2023-06-30 10:47:00,159.9800,159.9800,159.9800,159.9800,485
2023-06-30 10:46:00,159.9900,160.0400,159.9400,159.9700,7795
2023-06-30 10:45:00,159.9500,160.0300,159.9200,159.9400,3449
2023-06-30 10:44:00,159.9300,160.0000,159.9000,160.0000,2305
2023-06-30 10:43:00,159.9000,160.0350,159.9000,160.0150,5559
2023-06-30 10:42:00,159.9500,160.0000,159.8900,159.9200,6305
2023-06-30 10:41:00,160.0450,160.0450,159.9000,160.0000,4378
2023-06-30 10:40:00,160.0000,160.0600,160.0000,160.0100,3639
2023-06-30 10:39:00,159.8650,160.0200,159.8650,160.0000,3961
2023-06-30 10:38:00,159.9800,159.9800,159.8400,159.8900,6023
2023-06-30 10:37:00,159.9000,160.0200,159.8900,160.0000,7843
2023-06-30 10:36:00,159.9700,159.9800,159.8700,159.9200,8024
2023-06-30 10:35:00,159.9500,159.9700,159.9300,159.9400,1034
2023-06-30 10:34:00,159.9900,160.0200,159.9550,159.9550,2354
2023-06-30 10:33:00,160.0000,160.0700,160.0000,160.0000,8221
2023-06-30 10:32:00,160.0000,160.0400,159.9400,159.9400,13267
2023-06-30 10:31:00,159.9700,160.0000,159.9700,159.9700,1292
2023-06-30 10:30:00,160.0050,160.0050,159.9000,160.0000,2241
2023-06-30 10:29:00,159.9600,160.0100,159.9000,160.0050,5637
2023-06-30 10:28:00,160.0200,160.0200,159.9700,159.9700,541
2023-06-30 10:27:00,160.0900,160.1200,160.0100,160.0200,2467
2023-06-30 10:26:00,160.0100,160.1100,160.0000,160.1100,1786
2023-06-30 10:25:00,159.9000,159.9000,159.8600,159.8900,1283
2023-06-30 10:24:00,159.9000,160.0000,159.8800,159.8900,5513
